mode,scenario,run,throughput_mbs,status,duration_s,notes
nofastpath,cpu2cpu,8,3963.7,SUCCESS,5.0,
nofastpath,cpu2cpu,9,3681.4,SUCCESS,5.0,
nofastpath,cpu2cpu,10,4186.6,SUCCESS,4.8,
nofastpath,cpu2cuda,1,3770.4,SUCCESS,3.8,
nofastpath,cpu2cuda,2,4252.4,SUCCESS,3.6,
nofastpath,cpu2cuda,3,3778.8,SUCCESS,4.0,
nofastpath,cpu2cuda,4,3542.8,SUCCESS,4.1,
nofastpath,cpu2cuda,5,3812.4,SUCCESS,3.9,
nofastpath,cpu2cuda,6,3908.7,SUCCESS,3.9,
nofastpath,cpu2cuda,7,3938.7,SUCCESS,3.8,
nofastpath,cpu2cuda,8,3425.6,SUCCESS,4.1,
nofastpath,cpu2cuda,9,3660.3,SUCCESS,4.0,
nofastpath,cpu2cuda,10,3512.4,SUCCESS,4.1,
nofastpath,cuda2cpu,1,6874.1,SUCCESS,3.6,
nofastpath,cuda2cpu,2,6676.1,SUCCESS,3.6,
nofastpath,cuda2cpu,3,6700.1,SUCCESS,3.6,
nofastpath,cuda2cpu,4,5612.4,SUCCESS,3.7,
nofastpath,cuda2cpu,5,7180.0,SUCCESS,3.5,
nofastpath,cuda2cpu,6,7227.2,SUCCESS,3.5,
nofastpath,cuda2cpu,7,6947.6,SUCCESS,3.6,
nofastpath,cuda2cpu,8,5494.1,SUCCESS,3.8,
nofastpath,cuda2cpu,9,6429.4,SUCCESS,3.6,
nofastpath,cuda2cpu,10,6805.7,SUCCESS,3.6,
