mode,scenario,run,throughput_mbs,status,duration_s,notes
pageable,cuda2cpu,4,4294.1,SUCCESS,3.0,
pageable,cuda2cpu,5,3729.6,SUCCESS,3.0,
pageable,cuda2cpu,6,4657.5,SUCCESS,2.9,
pageable,cuda2cpu,7,4426.3,SUCCESS,3.0,
pageable,cuda2cpu,8,4489.2,SUCCESS,3.1,
pageable,cuda2cpu,9,4214.4,SUCCESS,2.9,
pageable,cuda2cpu,10,4114.1,SUCCESS,3.0,
nofastpath,cpu2cpu,1,5617.4,SUCCESS,3.9,
nofastpath,cpu2cpu,2,5363.2,SUCCESS,3.9,
nofastpath,cpu2cpu,3,5045.6,SUCCESS,4.0,
nofastpath,cpu2cpu,4,5502.2,SUCCESS,3.9,
nofastpath,cpu2cpu,5,4563.4,SUCCESS,4.0,
nofastpath,cpu2cpu,6,5428.5,SUCCESS,3.9,
nofastpath,cpu2cpu,7,5109.9,SUCCESS,3.9,
nofastpath,cpu2cpu,8,4912.0,SUCCESS,3.9,
nofastpath,cpu2cpu,9,5739.4,SUCCESS,3.9,
nofastpath,cpu2cpu,10,5230.1,SUCCESS,3.9,
nofastpath,cpu2cuda,1,1506.9,SUCCESS,3.1,
nofastpath,cpu2cuda,2,1422.4,SUCCESS,3.1,
nofastpath,cpu2cuda,3,1346.4,SUCCESS,3.1,
nofastpath,cpu2cuda,4,1486.8,SUCCESS,3.1,
nofastpath,cpu2cuda,5,1342.8,SUCCESS,3.2,
nofastpath,cpu2cuda,6,1443.6,SUCCESS,3.1,
nofastpath,cpu2cuda,7,1453.8,SUCCESS,3.1,
nofastpath,cpu2cuda,8,1507.1,SUCCESS,3.1,
nofastpath,cpu2cuda,9,1399.8,SUCCESS,3.1,
nofastpath,cpu2cuda,10,1485.9,SUCCESS,3.1,
nofastpath,cuda2cpu,1,3500.5,SUCCESS,3.0,
nofastpath,cuda2cpu,2,3146.6,SUCCESS,3.0,
nofastpath,cuda2cpu,3,3622.1,SUCCESS,3.0,
nofastpath,cuda2cpu,4,2920.1,SUCCESS,3.0,
nofastpath,cuda2cpu,5,3536.3,SUCCESS,3.0,
nofastpath,cuda2cpu,6,3589.1,SUCCESS,3.0,
nofastpath,cuda2cpu,7,3285.7,SUCCESS,3.0,
nofastpath,cuda2cpu,8,3228.2,SUCCESS,3.0,
nofastpath,cuda2cpu,9,3594.2,SUCCESS,2.9,
nofastpath,cuda2cpu,10,3303.2,SUCCESS,3.0,
noreuse,cpu2cpu,1,1245.1,SUCCESS,3.8,
noreuse,cpu2cpu,2,1384.3,SUCCESS,3.8,
noreuse,cpu2cpu,3,1295.3,SUCCESS,3.8,
noreuse,cpu2cpu,4,1363.2,SUCCESS,3.8,
noreuse,cpu2cpu,5,1293.9,SUCCESS,3.8,
noreuse,cpu2cpu,6,1406.6,SUCCESS,3.8,
noreuse,cpu2cpu,7,1176.8,SUCCESS,3.9,
noreuse,cpu2cpu,8,1081.8,SUCCESS,3.9,
noreuse,cpu2cpu,9,1288.6,SUCCESS,3.8,
noreuse,cpu2cpu,10,1340.3,SUCCESS,3.8,
noreuse,cpu2cuda,1,609.8,SUCCESS,3.1,
noreuse,cpu2cuda,2,558.2,SUCCESS,3.1,
noreuse,cpu2cuda,3,515.6,SUCCESS,3.2,
noreuse,cpu2cuda,4,578.6,SUCCESS,3.1,
noreuse,cpu2cuda,5,505.3,SUCCESS,3.3,
noreuse,cpu2cuda,6,549.1,SUCCESS,3.3,
noreuse,cpu2cuda,7,564.7,SUCCESS,3.1,
noreuse,cpu2cuda,8,640.8,SUCCESS,3.1,
noreuse,cpu2cuda,9,568.0,SUCCESS,3.0,
noreuse,cpu2cuda,10,531.2,SUCCESS,3.1,
noreuse,cuda2cpu,1,1215.6,SUCCESS,2.9,
noreuse,cuda2cpu,2,1126.3,SUCCESS,2.9,
noreuse,cuda2cpu,3,1138.7,SUCCESS,3.0,
noreuse,cuda2cpu,4,1173.6,SUCCESS,2.9,
noreuse,cuda2cpu,5,1267.0,SUCCESS,2.9,
noreuse,cuda2cpu,6,1221.8,SUCCESS,2.8,
noreuse,cuda2cpu,7,1197.7,SUCCESS,2.8,
noreuse,cuda2cpu,8,1161.0,SUCCESS,2.9,
noreuse,cuda2cpu,9,1215.5,SUCCESS,2.9,
noreuse,cuda2cpu,10,984.1,SUCCESS,3.0,
