mode,scenario,run,throughput_mbs,status,duration_s,notes
pageable,cpu2cuda,1,3920.1,SUCCESS,5.2,
pageable,cpu2cuda,2,4077.3,SUCCESS,5.1,
pageable,cpu2cuda,3,4065.4,SUCCESS,5.1,
pageable,cpu2cuda,4,4079.4,SUCCESS,5.3,
pageable,cpu2cuda,5,4149.3,SUCCESS,5.2,
pageable,cpu2cuda,6,4156.6,SUCCESS,4.8,
pageable,cpu2cuda,7,4110.0,SUCCESS,5.2,
pageable,cpu2cuda,8,4080.0,SUCCESS,5.1,
pageable,cpu2cuda,9,4072.5,SUCCESS,5.1,
pageable,cpu2cuda,10,4131.6,SUCCESS,5.2,
pageable,cuda2cpu,1,7824.1,SUCCESS,4.6,
pageable,cuda2cpu,2,7874.4,SUCCESS,4.6,
pageable,cuda2cpu,3,7824.0,SUCCESS,4.6,
pageable,cuda2cpu,4,7963.2,SUCCESS,4.5,
pageable,cuda2cpu,5,7844.4,SUCCESS,4.6,
pageable,cuda2cpu,6,7912.5,SUCCESS,4.6,
pageable,cuda2cpu,7,7892.5,SUCCESS,4.6,
pageable,cuda2cpu,8,7763.8,SUCCESS,4.6,
pageable,cuda2cpu,9,7799.0,SUCCESS,4.6,
pageable,cuda2cpu,10,7892.3,SUCCESS,4.6,
nofastpath,cpu2cpu,1,6949.9,SUCCESS,5.9,
nofastpath,cpu2cpu,2,6996.5,SUCCESS,5.9,
nofastpath,cpu2cpu,3,7056.2,SUCCESS,5.8,
nofastpath,cpu2cpu,4,6689.3,SUCCESS,5.9,
nofastpath,cpu2cpu,5,6948.6,SUCCESS,5.9,
nofastpath,cpu2cpu,6,6649.2,SUCCESS,6.0,
nofastpath,cpu2cpu,7,6601.8,SUCCESS,5.5,
nofastpath,cpu2cpu,8,6738.4,SUCCESS,6.0,
nofastpath,cpu2cpu,9,6603.5,SUCCESS,5.5,
nofastpath,cpu2cpu,10,6907.4,SUCCESS,5.5,
nofastpath,cpu2cuda,1,3837.1,SUCCESS,5.2,
nofastpath,cpu2cuda,2,3795.6,SUCCESS,5.2,
nofastpath,cpu2cuda,3,3893.3,SUCCESS,5.2,
nofastpath,cpu2cuda,4,3819.5,SUCCESS,5.0,
nofastpath,cpu2cuda,5,3760.7,SUCCESS,5.2,
nofastpath,cpu2cuda,6,3829.9,SUCCESS,5.1,
nofastpath,cpu2cuda,7,3771.4,SUCCESS,5.1,
nofastpath,cpu2cuda,8,3840.4,SUCCESS,5.0,
nofastpath,cpu2cuda,9,3999.7,SUCCESS,5.2,
nofastpath,cpu2cuda,10,3874.5,SUCCESS,5.2,
nofastpath,cuda2cpu,1,7493.8,SUCCESS,4.6,
nofastpath,cuda2cpu,2,7515.8,SUCCESS,4.6,
nofastpath,cuda2cpu,3,7576.1,SUCCESS,4.6,
nofastpath,cuda2cpu,4,7359.5,SUCCESS,4.6,
nofastpath,cuda2cpu,5,7296.2,SUCCESS,4.6,
nofastpath,cuda2cpu,6,7569.8,SUCCESS,4.6,
nofastpath,cuda2cpu,7,7363.5,SUCCESS,4.6,
nofastpath,cuda2cpu,8,7385.1,SUCCESS,4.6,
nofastpath,cuda2cpu,9,7626.3,SUCCESS,4.7,
nofastpath,cuda2cpu,10,7366.3,SUCCESS,4.6,
noreuse,cpu2cpu,1,1577.6,SUCCESS,6.9,
noreuse,cpu2cpu,2,1556.8,SUCCESS,6.8,
noreuse,cpu2cpu,3,1556.2,SUCCESS,6.8,
noreuse,cpu2cpu,4,1640.8,SUCCESS,6.7,
noreuse,cpu2cpu,5,1676.1,SUCCESS,6.6,
noreuse,cpu2cpu,6,1639.1,SUCCESS,6.9,
noreuse,cpu2cpu,7,1634.5,SUCCESS,6.8,
noreuse,cpu2cpu,8,1614.6,SUCCESS,6.7,
noreuse,cpu2cpu,9,1669.4,SUCCESS,6.6,
noreuse,cpu2cpu,10,1634.8,SUCCESS,6.9,
noreuse,cpu2cuda,1,1202.4,SUCCESS,6.4,
noreuse,cpu2cuda,2,1150.1,SUCCESS,6.6,
noreuse,cpu2cuda,3,1201.7,SUCCESS,6.7,
noreuse,cpu2cuda,4,1196.6,SUCCESS,6.4,
noreuse,cpu2cuda,5,1205.0,SUCCESS,6.3,
noreuse,cpu2cuda,6,1177.9,SUCCESS,6.5,
noreuse,cpu2cuda,7,1256.9,SUCCESS,6.2,
noreuse,cpu2cuda,8,1183.8,SUCCESS,6.5,
noreuse,cpu2cuda,9,1228.8,SUCCESS,6.3,
noreuse,cpu2cuda,10,1216.3,SUCCESS,6.5,
noreuse,cuda2cpu,1,1903.7,SUCCESS,5.6,
noreuse,cuda2cpu,2,1899.0,SUCCESS,5.6,
noreuse,cuda2cpu,3,1891.2,SUCCESS,5.6,
noreuse,cuda2cpu,4,1909.6,SUCCESS,5.6,
noreuse,cuda2cpu,5,1872.0,SUCCESS,5.6,
noreuse,cuda2cpu,6,1873.7,SUCCESS,5.6,
noreuse,cuda2cpu,7,1896.9,SUCCESS,5.6,
noreuse,cuda2cpu,8,1935.3,SUCCESS,5.5,
noreuse,cuda2cpu,9,1917.8,SUCCESS,5.6,
noreuse,cuda2cpu,10,1911.3,SUCCESS,5.6,
