mode,scenario,run,throughput_mbs,status,duration_s,notes
nofastpath,cuda2cpu,10,8209.0,SUCCESS,8.1,
noreuse,cpu2cpu,1,1813.1,SUCCESS,11.7,
noreuse,cpu2cpu,2,1814.6,SUCCESS,11.8,
noreuse,cpu2cpu,3,1789.9,SUCCESS,11.9,
noreuse,cpu2cpu,4,1802.9,SUCCESS,11.8,
noreuse,cpu2cpu,5,1820.4,SUCCESS,11.8,
noreuse,cpu2cpu,6,1827.8,SUCCESS,12.0,
noreuse,cpu2cpu,7,1820.4,SUCCESS,11.8,
noreuse,cpu2cpu,8,1831.4,SUCCESS,11.8,
noreuse,cpu2cpu,9,1843.9,SUCCESS,11.6,
noreuse,cpu2cpu,10,1831.7,SUCCESS,11.8,
noreuse,cpu2cuda,1,1336.8,SUCCESS,12.2,
noreuse,cpu2cuda,2,1316.8,SUCCESS,12.2,
noreuse,cpu2cuda,3,1310.6,SUCCESS,12.3,
noreuse,cpu2cuda,4,1297.7,SUCCESS,12.4,
noreuse,cpu2cuda,5,1325.4,SUCCESS,12.3,
noreuse,cpu2cuda,6,1310.5,SUCCESS,12.4,
noreuse,cpu2cuda,7,1331.1,SUCCESS,12.2,
noreuse,cpu2cuda,8,1319.0,SUCCESS,12.2,
noreuse,cpu2cuda,9,1295.9,SUCCESS,12.4,
noreuse,cpu2cuda,10,1315.1,SUCCESS,12.2,
noreuse,cuda2cpu,1,2004.1,SUCCESS,10.6,
noreuse,cuda2cpu,2,2000.1,SUCCESS,10.9,
noreuse,cuda2cpu,3,1986.8,SUCCESS,10.8,
noreuse,cuda2cpu,4,1976.6,SUCCESS,10.9,
noreuse,cuda2cpu,5,1986.1,SUCCESS,10.7,
noreuse,cuda2cpu,6,2021.4,SUCCESS,10.5,
noreuse,cuda2cpu,7,2003.6,SUCCESS,10.6,
noreuse,cuda2cpu,8,1956.6,SUCCESS,11.0,
noreuse,cuda2cpu,9,2013.8,SUCCESS,10.5,
noreuse,cuda2cpu,10,1985.0,SUCCESS,10.7,
